,thresholds,expected_precision,expected_recall,actual_precision,actual_recall,expected_tp,expected_fp,expected_tn,expected_fn,expected_n_selected,actual_tp,actual_fp,actual_n_obj
31,0.32,0.79767261736609,0.6840205256334284,0.7421030756442227,0.6851496546431313,3838.400634765625,973.5992431640625,168414.875,1773.1278076171875,4812.0,3571,1241,5212
32,0.33,0.8051533617499208,0.6796742658921352,0.7532193371332067,0.6845740598618573,3814.011474609375,922.9885864257812,168465.46875,1797.5169677734375,4737.0,3568,1169,5212
33,0.34,0.8117966387517395,0.675734259579398,0.7630057803468208,0.6838066001534919,3791.902099609375,879.0978393554688,168509.375,1819.62646484375,4671.0,3564,1107,5212
34,0.35000000000000003,0.8167408209040999,0.6727179353401127,0.7710947641713544,0.6838066001534919,3774.97607421875,847.0243530273438,168541.4375,1836.552734375,4622.0,3564,1058,5212
35,0.36000000000000004,0.822816573648482,0.668924533523134,0.7801402893467777,0.6828472755180353,3753.689208984375,808.3109741210938,168580.15625,1857.8394775390625,4562.0,3559,1003,5212
36,0.37,0.8286151238207548,0.6652217711322715,0.7891231964483907,0.68207981580967,3732.9111328125,772.0891723632812,168616.375,1878.61767578125,4505.0,3555,950,5212
37,0.38,0.8328776187542012,0.6624100602049526,0.7963253416984092,0.6818879508825787,3717.1328125,745.8670043945312,168642.609375,1894.3955078125,4463.0,3554,909,5212
38,0.39,0.8373432837074282,0.6593960571023783,0.8040280606472052,0.6816960859554874,3700.219970703125,718.7802734375,168669.6875,1911.308837890625,4419.0,3553,866,5212
39,0.4,0.841385030561344,0.6565813586279398,0.810459008906143,0.680928626247122,3684.425048828125,694.5750122070312,168693.890625,1927.103515625,4379.0,3549,830,5212
40,0.41000000000000003,0.8462211698727199,0.6531168548147492,0.8192103440314015,0.6807367613200307,3664.98388671875,666.01611328125,168722.453125,1946.544677734375,4331.0,3548,783,5212
41,0.42000000000000004,0.8507546599757932,0.6497934582521538,0.8275781614559029,0.6805448963929394,3646.33447265625,639.6654663085938,168748.796875,1965.1939697265625,4286.0,3547,739,5212
42,0.43,0.8550668357257541,0.6465348293670599,0.8354937544190432,0.6801611665387567,3628.048583984375,614.9512939453125,168773.5,1983.4798583984375,4243.0,3545,698,5212
43,0.44,0.8601771929791866,0.6425812060924904,0.8451812977099237,0.679777436684574,3605.86279296875,586.1373291015625,168802.34375,2005.665771484375,4192.0,3543,649,5212
44,0.45,0.8656009399355062,0.6383032227726121,0.8547607539874336,0.6786262471220261,3581.856689453125,556.1432495117188,168832.328125,2029.6717529296875,4138.0,3537,601,5212
45,0.46,0.8702143187163979,0.6345716592702636,0.8641251221896383,0.6784343821949348,3560.9169921875,531.0830078125,168857.375,2050.611572265625,4092.0,3536,556,5212
46,0.47000000000000003,0.8731052211843158,0.6321675944311248,0.8702928870292888,0.6784343821949348,3547.426513671875,515.5736083984375,168872.90625,2064.10205078125,4063.0,3536,527,5212
47,0.48000000000000004,0.877366159923041,0.6285296556596919,0.8793532338308457,0.6782425172678435,3527.011962890625,492.9881286621094,168895.5,2084.516357421875,4020.0,3535,485,5212
48,0.49,0.8807102936449448,0.6255891497083728,0.8866031108881084,0.6780506523407521,3510.51123046875,475.4887390136719,168912.984375,2101.01708984375,3986.0,3534,452,5212
49,0.5,0.8845196287330568,0.6221475903597422,0.8948568533063086,0.6776669224865695,3491.198974609375,455.801025390625,168932.671875,2120.32958984375,3947.0,3532,415,5212
50,0.51,0.8875282295390705,0.6193607511670419,0.8993871297242084,0.6757482732156562,3475.560546875,440.43939208984375,168948.03125,2135.968017578125,3916.0,3522,394,5212
51,0.52,0.890882539736859,0.6161449767218113,0.9038907498067509,0.6730621642363775,3457.51513671875,423.4848937988281,168964.984375,2154.013427734375,3881.0,3508,373,5212
52,0.53,0.8937372699461179,0.6133413270149604,0.9072968060244092,0.670376055257099,3441.7822265625,409.2176818847656,168979.25,2169.74609375,3851.0,3494,357,5212
53,0.54,0.8967545342776251,0.6102981881084995,0.9101859125425504,0.6669224865694551,3424.70556640625,394.2942810058594,168994.1875,2186.82275390625,3819.0,3476,343,5212
54,0.55,0.900011187628006,0.6069010065381845,0.9146405919661733,0.6640445126630852,3405.642333984375,378.3576354980469,169010.109375,2205.88623046875,3784.0,3461,323,5212
55,0.56,0.9028608493413602,0.6038349223531009,0.9166000532907008,0.6600153491941673,3388.436767578125,364.5632019042969,169023.921875,2223.091552734375,3753.0,3440,313,5212
56,0.5700000000000001,0.9059543922467397,0.6004147519971877,0.9193331540736758,0.6559861857252495,3369.244384765625,349.7554931640625,169038.734375,2242.283935546875,3719.0,3419,300,5212
57,0.5800000000000001,0.9095639153387469,0.5963233735864204,0.9247078010328894,0.6527244819646969,3346.28564453125,332.7144470214844,169055.765625,2265.242919921875,3679.0,3402,277,5212
58,0.59,0.9122360952915183,0.593198380496345,0.9287476020827624,0.6502302379125096,3328.74951171875,320.2503967285156,169068.21875,2282.77880859375,3649.0,3389,260,5212
59,0.6,0.9154863832796927,0.5892756175597633,0.9341085271317829,0.6473522640061397,3306.73681640625,305.2631530761719,169083.21875,2304.79150390625,3612.0,3374,238,5212
60,0.61,0.9185228952989586,0.5855011444291865,0.9362594352809617,0.6425556408288565,3285.556396484375,291.443603515625,169097.03125,2325.97216796875,3577.0,3349,228,5212
61,0.62,0.9210041308483653,0.582323039859824,0.9388387824126269,0.6391020721412126,3267.72265625,280.277587890625,169108.1875,2343.806396484375,3548.0,3331,217,5212
62,0.63,0.9234455062029341,0.5790943945136662,0.9414606422279057,0.6356485034535687,3249.604736328125,269.3952941894531,169119.078125,2361.923828125,3519.0,3313,206,5212
63,0.64,0.9256773573972652,0.5760400744473929,0.9438717067583047,0.6323867996930161,3232.46533203125,259.5347595214844,169128.9375,2379.063232421875,3492.0,3296,196,5212
64,0.65,0.928601653487594,0.5719025426346606,0.9464699074074074,0.6275901765157329,3209.247314453125,246.75262451171875,169141.71875,2402.281005859375,3456.0,3271,185,5212
65,0.66,0.9307532033756197,0.5687492875732766,0.9472149314669,0.6231772831926324,3191.552734375,237.4473876953125,169151.03125,2419.9755859375,3429.0,3248,181,5212
66,0.67,0.9333376755281949,0.5648397886222482,0.9487632508833922,0.6181887950882579,3169.61474609375,226.38546752929688,169162.09375,2441.9140625,3396.0,3222,174,5212
67,0.68,0.9356435593295083,0.5612332156078135,0.9512774806892454,0.6143514965464313,3149.376220703125,216.62380981445312,169171.84375,2462.15234375,3366.0,3202,164,5212
68,0.6900000000000001,0.9379729080772113,0.5574487615109119,0.9538230884557721,0.6103223330775134,3128.1396484375,206.8605499267578,169181.625,2483.388916015625,3335.0,3181,154,5212
69,0.7000000000000001,0.9401078590536146,0.5538591751486774,0.9546279491833031,0.6055257099002302,3107.99658203125,198.00335693359375,169190.46875,2503.531982421875,3306.0,3156,150,5212
70,0.7100000000000001,0.9435684457009669,0.5478268700820803,0.9573357888275016,0.5984267075978511,3074.14599609375,183.85397338867188,169204.625,2537.38232421875,3258.0,3119,139,5212
71,0.72,0.9456863497860517,0.5440007124701993,0.9584882280049566,0.593630084420568,3052.675537109375,175.32449340820312,169213.125,2558.85302734375,3228.0,3094,134,5212
72,0.73,0.9475424092324665,0.5405092778403625,0.9597000937207123,0.5894090560245587,3033.083251953125,167.91668701171875,169220.546875,2578.4453125,3201.0,3072,129,5212
73,0.74,0.9500976716872827,0.535533013916749,0.9633259563705343,0.5846124328472755,3005.158935546875,157.84100341796875,169230.625,2606.369873046875,3163.0,3047,116,5212
74,0.75,0.951864125777264,0.5319488253551692,0.9652423469387755,0.5807751343054489,2985.0458984375,150.95401000976562,169237.5,2626.482421875,3136.0,3027,109,5212
75,0.76,0.9542120126956276,0.5269692550575008,0.9667634720877702,0.5748273215656178,2957.10302734375,141.89695739746094,169246.578125,2654.425537109375,3099.0,2996,103,5212
76,0.77,0.9561223275036669,0.5227422687893776,0.9690352020860495,0.5704144282425173,2933.38330078125,134.616943359375,169253.859375,2678.1455078125,3068.0,2973,95,5212
77,0.78,0.9590675073492878,0.515977936742598,0.9701888042398145,0.5619723714504988,2895.4248046875,123.5750961303711,169264.890625,2716.103515625,3019.0,2929,90,5212
78,0.79,0.9615790254326277,0.5099607258198792,0.9724462365591398,0.5552570990023024,2861.6591796875,114.34085845947266,169274.125,2749.869384765625,2976.0,2894,82,5212
79,0.8,0.9628816960506265,0.506704989927701,0.9739248222146969,0.5518035303146585,2843.3896484375,109.61048889160156,169278.859375,2768.13916015625,2953.0,2876,77,5212
80,0.81,0.9652741223358542,0.5003952608377824,0.9749054657958062,0.5441289332310054,2807.982421875,101.01775360107422,169287.453125,2803.54638671875,2909.0,2836,73,5212
81,0.8200000000000001,0.9673191828179443,0.4947325674308028,0.9763066202090592,0.5376055257099003,2776.2060546875,93.79401397705078,169294.671875,2835.32275390625,2870.0,2802,68,5212
82,0.8300000000000001,0.969380070944901,0.4887039581469875,0.9780841286673736,0.5308902532617038,2742.376220703125,86.62371826171875,169301.84375,2869.15234375,2829.0,2767,62,5212
83,0.8400000000000001,0.9709570452208512,0.4837890188485697,0.9796137339055794,0.5255180353031466,2714.7958984375,81.20406341552734,169307.28125,2896.732666015625,2796.0,2739,57,5212
84,0.85,0.9726884716053299,0.4780648725493719,0.9807831762146483,0.5189946277820414,2682.6748046875,75.32553100585938,169313.15625,2928.85400390625,2758.0,2705,53,5212
85,0.86,0.9739002940418956,0.4738009717891224,0.9827838827838827,0.5147735993860323,2658.747802734375,71.25245666503906,169317.234375,2952.781005859375,2730.0,2683,47,5212
86,0.87,0.9756110055106026,0.4673312415468662,0.9840029761904762,0.5074827321565618,2622.4423828125,65.55752563476562,169322.921875,2989.085693359375,2688.0,2645,43,5212
87,0.88,0.977917164609494,0.4579797448924986,0.984779299847793,0.4965464313123561,2569.96630859375,58.033599853515625,169330.4375,3041.56201171875,2628.0,2588,40,5212
88,0.89,0.9793437032095247,0.45166684344999497,0.9845440494590417,0.488871834228703,2534.54150390625,53.45852279663086,169335.03125,3076.9873046875,2588.0,2548,40,5212
89,0.9,0.9812810724431819,0.44241797662901095,0.9869565217391304,0.4790867229470453,2482.64111328125,47.3588981628418,169341.125,3128.887451171875,2530.0,2497,33,5212
90,0.91,0.9831825886978323,0.4324124168728571,0.9894651539708266,0.46853415195702225,2426.49462890625,41.50547409057617,169346.953125,3185.033935546875,2468.0,2442,26,5212
91,0.92,0.9848555790135949,0.4227933730699926,0.9900373599003736,0.4575978511128166,2372.51708984375,36.482906341552734,169351.984375,3239.011474609375,2409.0,2385,24,5212
92,0.93,0.9866950149764655,0.41092299953421435,0.9905862216516902,0.44416730621642364,2305.90625,31.093883514404297,169357.375,3305.62255859375,2337.0,2315,22,5212
93,0.9400000000000001,0.988401000814737,0.3985993364316101,0.9929297392841361,0.43112049117421336,2236.75146484375,26.24837875366211,169362.21875,3374.77685546875,2263.0,2247,16,5212
94,0.9500000000000001,0.990242925547235,0.382930787978258,0.992626728110599,0.4132770529547199,2148.8271484375,21.17294692993164,169367.296875,3462.70166015625,2170.0,2154,16,5212
95,0.9600000000000001,0.9918729658871746,0.3665925278864461,0.9942140790742526,0.3956254796623177,2057.14453125,16.855426788330078,169371.609375,3554.38427734375,2074.0,2062,12,5212
96,0.97,0.9939479758522727,0.3409676760154016,0.9953246753246753,0.36761320030698386,1913.349853515625,11.65015983581543,169376.8125,3698.1787109375,1925.0,1916,9,5212
97,0.98,0.9958000008918378,0.3109031090954813,0.9965753424657534,0.33499616270145816,1744.6416015625,7.358417987823486,169381.125,3866.88671875,1752.0,1746,6,5212
98,0.99,0.9976875098975929,0.2631328461698082,0.9979729729729729,0.28338449731389104,1476.5775146484375,3.4225175380706787,169385.046875,4134.951171875,1480.0,1477,3,5212
