objid expflux_r devflux_r exprad_r devrad_r expab_r devab_r expphi_r devphi_r
8647475119820965887 399.5977783203125 1481.7662353515625 1.029725193977356 7.018588066101074 0.34633442759513855 0.42249906063079834 75.99309539794922 82.43659973144531
8647475119820964814 4579.05615234375 5408.30859375 1.212803840637207 1.6790781021118164 0.24554115533828735 0.1792972981929779 158.82391357421875 157.5808563232422
8647475119820965742 1104.145263671875 1408.0218505859375 1.2176296710968018 2.082226037979126 0.44998836517333984 0.3572055995464325 91.54430389404297 93.50830841064453
8647475119821029855 31534.365234375 37506.52734375 1.3524142503738403 1.800909399986267 0.31368139386177063 0.27373987436294556 94.89553833007812 94.967529296875
8647475119821031244 2202.123291015625 2648.387451171875 1.373749852180481 2.11753249168396 0.3467215895652771 0.2656528055667877 64.6251449584961 64.69854736328125
8647475119821031292 1741.9715576171875 2499.000732421875 1.6339225769042969 3.153071641921997 0.5291023850440979 0.48753687739372253 145.05870056152344 146.52027893066406
8647475119820964933 6480.56640625 8949.69921875 1.314673662185669 2.5494768619537354 0.7499996423721313 0.6510221362113953 10.189678192138672 11.365074157714844
8647475119820964172 736.2266235351562 939.8484497070312 1.3197702169418335 2.161689519882202 0.4549025893211365 0.37676554918289185 53.04053497314453 52.65518569946289
8647475119820964568 11304.05859375 13677.681640625 1.4257303476333618 2.202918529510498 0.5151113271713257 0.4498782455921173 162.1833038330078 160.81460571289062
8647475119820965151 1437.0621337890625 1477.319091796875 0.4721601903438568 0.39642196893692017 0.8825601935386658 0.8212279677391052 31.995899200439453 33.180885314941406
8647475119820965897 1082.8385009765625 1093.50732421875 0.39853954315185547 0.3128644824028015 0.3100655674934387 0.178064227104187 67.46511840820312 72.14849090576172
8647475119821030869 1673.40185546875 1954.932861328125 0.8614537715911865 1.0990686416625977 0.4740768074989319 0.4490191638469696 150.534423828125 149.52540588378906
8647475119821030917 1866.593505859375 1915.0540771484375 0.34383031725883484 0.29409489035606384 0.7136977314949036 0.6132548451423645 46.06230545043945 41.22629928588867
8647475119820966350 654.3278198242188 682.7462158203125 0.6500726342201233 0.634904682636261 0.5224399566650391 0.39997729659080505 160.31573486328125 156.43170166015625
8647475119821029467 7668.29345703125 8996.3095703125 0.9432724714279175 1.2353655099868774 0.48798254132270813 0.4213304817676544 94.45966339111328 94.59725952148438
8647474690861106982 978.2550048828125 1054.30126953125 0.4334377348423004 0.43927332758903503 0.4835999310016632 0.4171072542667389 50.04387283325195 45.49171829223633
8647475119820964859 3626.8037109375 4285.53271484375 0.7482820749282837 0.9673371315002441 0.9134887456893921 0.8820805549621582 50.40718078613281 50.54258346557617
8647475119821030500 4794.13330078125 5597.93798828125 1.1131960153579712 1.496829628944397 0.41067764163017273 0.35317471623420715 175.86997985839844 176.23428344726562
8647474690861171264 11424.3994140625 14119.0078125 0.8273965716362 1.1435000896453857 0.780195415019989 0.7501449584960938 93.91677856445312 93.81757354736328
8647475119820964177 645.1396484375 985.94970703125 1.1491098403930664 2.354287624359131 0.664283812046051 0.6011872887611389 97.42823028564453 95.31504821777344
8647475119820966518 538.0107421875 957.1420288085938 1.8419694900512695 4.667270660400391 0.26315778493881226 0.25925320386886597 137.7046356201172 148.1893768310547
8647475119820964225 1074.519775390625 1546.947265625 1.0182987451553345 1.91635000705719 0.11846636980772018 0.22345982491970062 33.244808197021484 32.64943313598633
8647475119820965193 2777.807861328125 3596.393798828125 1.0237363576889038 1.7255951166152954 0.704431414604187 0.6079801321029663 129.28378295898438 130.40650939941406
8647475119821030916 2135.24365234375 2421.68359375 1.0088355541229248 1.373235821723938 0.6460814476013184 0.5214736461639404 113.10716247558594 114.90572357177734
8647475119820964118 450.5360107421875 998.8944091796875 1.5915974378585815 3.5292484760284424 0.16491062939167023 0.753160834312439 43.960845947265625 14.788534164428711
8647475119820964627 13128.396484375 9870.51953125 1.1205180883407593 0.9050247073173523 0.5482481718063354 0.5812720656394958 25.527162551879883 26.100894927978516
8647475119820964930 971.0824584960938 1149.2174072265625 0.5176608562469482 0.5545334815979004 0.712967038154602 0.9996994137763977 47.713905334472656 83.58977508544922
8647475119820966035 503.34490966796875 696.9893188476562 0.8182188868522644 1.472219467163086 0.7285454273223877 0.6446614861488342 33.820404052734375 146.68124389648438
8647475119821029498 3488.10107421875 5163.91796875 1.3068983554840088 2.6466057300567627 0.7041340470314026 0.6829104423522949 125.9171371459961 123.80084228515625
8647475119821029533 1404.2054443359375 1782.584228515625 1.380463719367981 2.2437632083892822 0.28722020983695984 0.2426917403936386 168.42811584472656 169.64271545410156
8647475119821029994 8009.22802734375 8532.8759765625 0.6183331608772278 0.6068084836006165 0.8064307570457458 0.777915894985199 21.181188583374023 22.75180435180664
8647475119820965950 892.9063720703125 1000.408203125 0.7558935880661011 0.8623923659324646 0.16167153418064117 0.1900576502084732 151.1237030029297 148.2395477294922
8647475119820964889 1229.8961181640625 1512.1466064453125 0.9185430407524109 1.372625708580017 0.8041121363639832 0.7379390001296997 156.51194763183594 159.53091430664062
8647475119821029543 338.52508544921875 397.3960876464844 1.1685326099395752 1.49712336063385 0.05000000074505806 0.05000000074505806 137.47891235351562 138.2581024169922
8647475119820965807 746.8563842773438 1133.282958984375 1.0536859035491943 2.399768352508545 0.35643309354782104 0.2523067891597748 172.33056640625 172.63648986816406
8647475119820964434 1831.6868896484375 2075.58837890625 0.7114173173904419 0.7871285676956177 0.1961207389831543 0.27236485481262207 171.7226104736328 170.4554901123047
8647475119820965581 1733.0556640625 1834.665771484375 0.5965887904167175 0.5706747770309448 0.42056989669799805 0.37802958488464355 70.40839385986328 68.14476013183594
8647475119821030509 6154.68994140625 8000.6220703125 1.568220615386963 2.7637434005737305 0.36897599697113037 0.29998597502708435 135.23854064941406 135.39712524414062
8647475119821031172 1364.0802001953125 1462.84912109375 0.9127676486968994 1.070852279663086 0.49116578698158264 0.3338238596916199 6.624715805053711 4.533409118652344
8647475119820964112 44390.68359375 57662.7109375 1.505353569984436 2.275634527206421 0.7932764291763306 0.8174616098403931 80.14689636230469 77.41201782226562
8647475119820964416 1446.2808837890625 1487.922119140625 0.49000027775764465 0.45637255907058716 0.7131950259208679 0.5481958389282227 76.43540954589844 81.29032135009766
8647475119821030020 740.7503662109375 742.85107421875 0.21898968517780304 0.14858156442642212 0.7158028483390808 0.771411120891571 109.54173278808594 114.73628997802734
8647474690861107252 1809.3956298828125 2126.42431640625 1.3595905303955078 2.1091744899749756 0.12311340868473053 0.05000000074505806 137.83323669433594 139.54115295410156
8647475119821029525 3455.325927734375 4505.04345703125 0.4947388470172882 0.8046168088912964 0.5701237916946411 0.56986403465271 39.407875061035156 37.63054275512695
8647475119821029510 1860.0206298828125 2066.612548828125 0.5626713037490845 0.5968641042709351 0.8508362174034119 0.8788512945175171 81.37547302246094 78.301513671875
8647475119821030039 35535.2578125 46005.6015625 1.6676239967346191 2.8038437366485596 0.601062536239624 0.5631905794143677 44.097900390625 44.62770462036133
8647475119821029485 1234.1771240234375 1502.37353515625 0.9680901765823364 1.4203017950057983 0.5587223172187805 0.4499981701374054 70.36793518066406 72.58749389648438
8647475119820964803 2344.73095703125 2413.96142578125 0.47527992725372314 0.39468711614608765 0.7621087431907654 0.7398688197135925 141.45130920410156 144.6507568359375
8647474690861170833 878.8058471679688 1095.2548828125 0.8174058198928833 1.1316760778427124 0.6234093308448792 0.6498538255691528 79.99748992919922 77.73750305175781
8647475119821029449 449.9617614746094 571.1417236328125 1.4941420555114746 2.438065767288208 0.05000000074505806 0.05000000074505806 161.57614135742188 164.9486083984375
8647475119821031146 1108.3585205078125 1195.5389404296875 0.48134100437164307 0.45635828375816345 0.9106572866439819 0.9732292890548706 164.1876678466797 22.384437561035156
8647475119821029460 665.04736328125 775.890625 1.156032681465149 1.4986722469329834 0.4122317135334015 0.37044087052345276 31.911653518676758 42.36198043823242
8647474690861171966 2100.26953125 2266.916259765625 0.7628784775733948 0.8534505367279053 0.34645944833755493 0.23636481165885925 18.446420669555664 18.863309860229492
8647475119821029565 2561.619873046875 2972.928466796875 0.5709989666938782 0.6922006607055664 0.8781774044036865 0.8325037360191345 17.360496520996094 18.799217224121094
8647475119821030093 15006.353515625 18141.412109375 0.778599739074707 0.9854581952095032 0.731236457824707 0.7340961694717407 48.16951370239258 48.294471740722656
8647475119820964514 21439.4140625 23144.23046875 0.6185163259506226 0.5956422686576843 0.4976235628128052 0.45297905802726746 91.42633819580078 93.92768859863281
8647475119820964897 1377.7376708984375 1399.981201171875 0.3800447881221771 0.2941031754016876 0.75636887550354 0.7594115138053894 139.60781860351562 139.6709442138672
8647475119820965758 3194.799560546875 3795.319091796875 1.8579163551330566 2.8044793605804443 0.11004915833473206 0.08672405034303665 99.88970947265625 99.00774383544922
8647475119820965850 769.6432495117188 794.2477416992188 0.41883835196495056 0.3464057147502899 0.37702155113220215 0.39929401874542236 93.76280975341797 78.33150482177734
8647475119821029891 4039.142578125 5179.2265625 1.0333720445632935 1.685679316520691 0.6875622868537903 0.6290438771247864 93.29718017578125 91.90071105957031
8647475119821030777 2873.09423828125 3633.2060546875 0.9035184383392334 1.3615630865097046 0.7847888469696045 0.7582630515098572 113.8272933959961 125.0541763305664
8647475119821029541 392.9759216308594 445.821533203125 0.6008011102676392 0.646056592464447 0.6389955282211304 0.7285282611846924 109.00713348388672 130.061767578125
8647475119820964781 227.52984619140625 221.22314453125 0.3789985179901123 0.21484804153442383 0.1036367267370224 0.09972687065601349 95.95287322998047 97.78195190429688
8647475119820965993 1091.547607421875 1091.35595703125 0.4604947566986084 0.320535808801651 0.8782480359077454 0.9999528527259827 83.11536407470703 125.02406311035156
8647475119820964924 4674.34423828125 4981.21533203125 0.47593241930007935 0.4403437674045563 0.5562313199043274 0.5291363596916199 131.9239959716797 131.74819946289062
8647475119820965712 891.0651245117188 930.9486694335938 0.701346218585968 0.6614000201225281 0.05000000074505806 0.05000000074505806 74.85692596435547 74.86296844482422
8647475119820965866 1340.7501220703125 1786.4150390625 1.0813746452331543 1.8975824117660522 0.6851434111595154 0.5743212103843689 148.22506713867188 144.4254608154297
8647475119820966096 1390.2882080078125 1649.9036865234375 0.8238806128501892 1.1617586612701416 0.6498666405677795 0.5148196220397949 48.04840087890625 53.16975784301758
8647475119821030864 455.4283447265625 466.60089111328125 0.2347787618637085 0.20064963400363922 0.19961141049861908 0.05000000074505806 137.04347229003906 146.97946166992188
8647475119820965526 886.0592041015625 909.8251342773438 0.4810394048690796 0.3929714858531952 0.5573869347572327 0.5404673218727112 168.27899169921875 170.59632873535156
8647475119820965667 802.0364990234375 891.6163940429688 0.8926252126693726 1.0988759994506836 0.4929924011230469 0.3938791751861572 90.85113525390625 95.72225952148438
8647475119821030385 4125.49169921875 4458.3017578125 0.5465511679649353 0.5568986535072327 0.6730901598930359 0.6149867177009583 134.1871795654297 135.5397186279297
8647475119820964555 3940.66845703125 4866.18017578125 0.8095270395278931 1.1358673572540283 0.8743283748626709 0.9200917482376099 32.29153060913086 30.697181701660156
8647475119821030075 11349.923828125 12224.2177734375 0.5378185510635376 0.5235142111778259 0.6731706261634827 0.6263622641563416 52.85763931274414 53.79240417480469
8647475119821030390 958.5958251953125 1051.7095947265625 0.631336510181427 0.7413890957832336 0.6273682713508606 0.46057581901550293 22.625057220458984 15.702404975891113
8647475119821030426 3523.538330078125 4055.830078125 0.7760162949562073 0.9291568398475647 0.5252342820167542 0.5029133558273315 14.277421951293945 12.098980903625488
8647474690861173123 660.70263671875 792.5654907226562 1.2819390296936035 1.8575589656829834 0.05000000074505806 0.05000000074505806 125.31066131591797 126.2461166381836
8647474690861106185 4006.556396484375 4428.4912109375 0.7527102828025818 0.8118175268173218 0.3758442997932434 0.3453672230243683 156.6090087890625 158.97023010253906
8647475119820966129 1043.9215087890625 1189.5263671875 0.9393218159675598 1.1918071508407593 0.11033610254526138 0.05000000074505806 85.51232147216797 86.28917694091797
8647475119821030448 2557.155029296875 2789.9951171875 0.6074806451797485 0.6321277618408203 0.42292487621307373 0.363607257604599 49.02217483520508 52.23179244995117
8647475119820965016 2234.639892578125 2305.572265625 0.5581551790237427 0.48700693249702454 0.5694791674613953 0.5260412096977234 148.98550415039062 150.0618133544922
8647475119820964854 2115.332763671875 2213.2578125 0.4460202753543854 0.401591420173645 0.5429152250289917 0.47312045097351074 158.40147399902344 158.9049835205078
8647475119820964430 6841.16064453125 8229.2265625 0.8265388011932373 1.115767002105713 0.5098032355308533 0.45716965198516846 64.70661163330078 64.77030944824219
8647475119820964946 2757.45068359375 3236.2158203125 0.8262538909912109 1.12856924533844 0.47645121812820435 0.37007805705070496 155.15672302246094 155.6654510498047
8647475119820966003 1121.5107421875 1197.289794921875 0.7575469017028809 0.7945644855499268 0.13297629356384277 0.05000000074505806 69.50713348388672 72.9925765991211
8647475119821030514 6368.396484375 7317.53662109375 0.7772804498672485 0.9383577704429626 0.7981611490249634 0.7628492712974548 169.93687438964844 170.05043029785156
8647475119821029928 2081.646240234375 2515.557861328125 0.6682865023612976 0.9027276039123535 0.6258679628372192 0.5877793431282043 167.3717041015625 168.62608337402344
8647475119821029431 130756.875 156167.5625 1.5836044549942017 1.8814902305603027 0.6146600246429443 0.534983217716217 47.178707122802734 46.38728332519531
8647475119820964445 23383.384765625 34695.7734375 1.8649860620498657 4.107144355773926 0.8012741208076477 0.7588921785354614 75.20297241210938 74.66310119628906
8647475119821030472 2488.119384765625 2551.962890625 0.38962894678115845 0.3103744685649872 0.49975988268852234 0.4713279902935028 63.001338958740234 66.90177154541016
8647475119821030542 2369.97998046875 2570.8525390625 0.6839070320129395 0.723401665687561 0.418671578168869 0.37584418058395386 68.55650329589844 70.39907836914062
8647474690861105832 1686.4520263671875 2979.982421875 0.704738438129425 1.9590833187103271 0.5832827687263489 0.5301465392112732 10.508974075317383 7.2417521476745605
8647475119820965929 1417.0120849609375 1739.3143310546875 1.0643341541290283 1.5215991735458374 0.7392127513885498 0.7643200159072876 46.82520294189453 48.83666229248047
8647475119820966423 281.94244384765625 264.5044250488281 0.5880284309387207 0.29407089948654175 0.4997909367084503 0.7671803832054138 42.789894104003906 5.886263370513916
8647475119820964004 2473.263427734375 2795.3623046875 0.6206662654876709 0.7021304965019226 0.8348283767700195 0.8442972898483276 135.2776641845703 137.57073974609375
8647475119820964170 1113.2291259765625 1356.895751953125 0.811883270740509 1.1397178173065186 0.7795595526695251 0.8053389191627502 107.04225158691406 95.67476654052734
8647475119821030031 10046.6328125 11208.5888671875 0.4019438624382019 0.42618823051452637 0.9300640821456909 0.9303721189498901 78.31803131103516 112.83776092529297
8647475119821031268 2660.40869140625 3201.800537109375 0.9364252090454102 1.368963599205017 0.6497959494590759 0.5512858629226685 49.45174789428711 50.9207878112793
8647474690861172076 1629.4468994140625 1906.5045166015625 1.1153360605239868 1.4461255073547363 0.25218626856803894 0.24407996237277985 175.12608337402344 173.6789093017578
8647474690861107268 1041.1834716796875 1134.8348388671875 0.4735659062862396 0.49153995513916016 0.648287296295166 0.5518843531608582 160.91964721679688 168.28115844726562
8647475119821030375 1264.5361328125 1350.463134765625 0.4856569468975067 0.4703608751296997 0.7535178661346436 0.7054259777069092 100.54168701171875 88.63690948486328
8647475119821030513 750.2662353515625 917.8390502929688 1.619400978088379 2.671415090560913 0.2999841570854187 0.20000648498535156 134.36923217773438 131.53073120117188
8647475119820965966 673.19677734375 740.510986328125 0.387908399105072 0.4339047968387604 0.49082478880882263 0.3942662179470062 135.5620574951172 157.54727172851562
8647474690861105741 18114.0546875 21230.763671875 0.5532904863357544 0.7117749452590942 0.8214638233184814 0.7007082104682922 83.36663055419922 85.1722183227539
8647474690861106341 996.335693359375 1562.57568359375 1.931327223777771 4.105359077453613 0.35960543155670166 0.3673112392425537 74.46672821044922 75.78370666503906
8647475119821030484 2386.688232421875 2432.769775390625 0.4336126446723938 0.3442275822162628 0.5913634300231934 0.5747522115707397 38.83681106567383 40.59215545654297
8647475119820964786 2122.49462890625 2261.828369140625 0.4976320266723633 0.47419506311416626 0.7299467325210571 0.7023719549179077 161.8314971923828 163.70787048339844
8647475119821029499 3784.4736328125 4990.80615234375 1.2040079832077026 1.9339804649353027 0.3535603880882263 0.3572412133216858 66.1058349609375 66.23153686523438
8647475119821031405 1621.989990234375 1918.195556640625 1.0591338872909546 1.3967971801757812 0.4459630250930786 0.43547675013542175 127.68755340576172 130.04104614257812
8647475119820965103 1628.9888916015625 1744.259033203125 0.497278094291687 0.46315014362335205 0.5869234204292297 0.6237313747406006 48.57260513305664 43.74833679199219
8647475119820965108 1472.2100830078125 1480.8865966796875 0.380232036113739 0.2792049050331116 0.49996182322502136 0.44987037777900696 22.584157943725586 23.55424690246582
8647475119820965184 662.485595703125 715.3534545898438 0.8069326877593994 1.0921177864074707 0.6833857297897339 0.383739709854126 126.3231201171875 127.81968688964844
8647475119821031217 1438.3096923828125 1618.0626220703125 1.13998544216156 1.4235032796859741 0.054331161081790924 0.05000000074505806 135.62213134765625 134.3370361328125
8647475119820964217 89342.7421875 95694.5234375 1.4057263135910034 1.7054778337478638 0.7295339703559875 0.7488368153572083 17.081377029418945 17.31156349182129
8647475119820964463 3732.091796875 3879.010498046875 0.39986392855644226 0.35098662972450256 0.7375742793083191 0.6706408262252808 41.77439880371094 42.68770980834961
8647475119820964828 1701.4769287109375 1745.8162841796875 0.4601479470729828 0.385947585105896 0.36800315976142883 0.2932260036468506 71.63543701171875 69.2583999633789
8647475119820965664 463.08056640625 495.1073303222656 0.4809718728065491 0.4562903642654419 0.7999051213264465 0.8193720579147339 60.627410888671875 60.333534240722656
8647475119820964425 2825.825927734375 3297.501220703125 0.6577644348144531 0.8029974699020386 0.7947993874549866 0.7925315499305725 118.91792297363281 117.66741180419922
8647475119820964507 10568.734375 13610.44921875 0.9988291263580322 1.5322338342666626 0.7181172966957092 0.6893432140350342 128.22866821289062 126.98444366455078
8647475119820966040 1971.3001708984375 2560.962890625 1.5235790014266968 2.7793190479278564 0.30445194244384766 0.19878697395324707 33.946380615234375 34.037452697753906
8647475119820964929 2212.814453125 2300.2763671875 0.36424604058265686 0.300468772649765 0.7856448888778687 0.8154798746109009 77.54114532470703 70.41053009033203
8647475119820965566 1529.6038818359375 1656.077392578125 0.648177981376648 0.6747185587882996 0.47372427582740784 0.43719878792762756 163.0913543701172 162.28611755371094
8647475119821030394 3370.149658203125 3938.827392578125 0.95472651720047 1.255955457687378 0.4413311779499054 0.4038510322570801 116.21856689453125 116.82843017578125
8647475119821029983 4883.685546875 5082.2109375 0.3953581750392914 0.34716761112213135 0.7710356712341309 0.6952820420265198 92.59346771240234 89.21048736572266
8647475119821029996 16072.5185546875 19254.7421875 0.7465705275535583 0.910994827747345 0.7699929475784302 0.7723169922828674 110.17587280273438 108.06610870361328
8647475119821029416 9419.14453125 11085.435546875 0.9990283846855164 1.3690770864486694 0.474671334028244 0.40061959624290466 175.42022705078125 175.96408081054688
8647475119820964937 3381.666748046875 3631.336669921875 0.44337648153305054 0.4352067708969116 0.8447633981704712 0.7745577096939087 67.95018005371094 66.14439392089844
8647475119821029930 950.506591796875 1120.0006103515625 0.6237384676933289 0.7377612590789795 0.3658317029476166 0.45080265402793884 121.94609069824219 125.63787841796875
8647475119820964590 7462.0595703125 8200.017578125 0.6788429021835327 0.7244898080825806 0.5322123765945435 0.5077492594718933 0.15731921792030334 179.25131225585938
8647475119821029473 28756.591796875 39067.8984375 1.2490630149841309 2.1704659461975098 0.9136273860931396 0.9490379691123962 133.89451599121094 130.234619140625
8647475119820964040 540.5184326171875 600.07373046875 2.883612632751465 4.150186061859131 0.7499384880065918 0.7612985968589783 141.83726501464844 169.6096954345703
8647475119820966123 1683.1341552734375 1799.932373046875 0.7845013737678528 0.8820945024490356 0.33669862151145935 0.21551145613193512 136.1497039794922 137.96238708496094
8647474690861172423 1001.201171875 1034.0853271484375 0.6588426828384399 0.6169542670249939 0.5537827610969543 0.45807886123657227 162.6358642578125 161.08680725097656
8647475119820965615 1315.815673828125 1371.32421875 0.6662623882293701 0.6092445850372314 0.477658748626709 0.457036554813385 52.73646926879883 52.615814208984375
8647475119821030487 1931.7388916015625 1957.6478271484375 0.4724957346916199 0.3702278733253479 0.2625204622745514 0.2015564739704132 67.28559875488281 67.7044906616211
8647475119821030782 2372.808837890625 2745.31396484375 0.7538973689079285 0.8867262601852417 0.68868088722229 0.6964499950408936 28.487625122070312 37.73631286621094
8647475119820965915 1130.197265625 1321.51904296875 0.9221484065055847 1.1530885696411133 0.4196140468120575 0.3648304343223572 113.01024627685547 109.22582244873047
8647475119821030132 24488.015625 34353.8828125 2.738325595855713 6.1028265953063965 0.2141847163438797 0.140760138630867 166.08663940429688 165.60049438476562
8647475119821030874 1771.2093505859375 1900.1783447265625 0.6699789762496948 0.7143084406852722 0.3793255686759949 0.2852499485015869 164.8954315185547 165.83624267578125
8647475119821030926 1740.928466796875 2084.80810546875 0.8602559566497803 1.1595163345336914 0.8012929558753967 0.7800010442733765 123.78460693359375 130.43849182128906
8647474690861171976 272.8994140625 277.32733154296875 0.17223899066448212 0.14552190899848938 0.1776989996433258 0.14783477783203125 3.141996145248413 0.03123166225850582
8647475119821030127 10929.4658203125 12024.392578125 1.0298537015914917 1.1695525646209717 0.22016353905200958 0.1730358749628067 119.44595336914062 119.55256652832031
8647475119820965541 1109.1805419921875 1163.5408935546875 0.7916325330734253 0.7796344757080078 0.1758599877357483 0.09994151443243027 20.902952194213867 23.806655883789062
8647475119820965786 928.6978149414062 965.9951171875 0.5181389451026917 0.46536943316459656 0.05000000074505806 0.05000000074505806 155.8434295654297 150.89894104003906
8647475119820964111 112966.109375 129175.3125 0.41694021224975586 0.6234642863273621 0.9603161215782166 0.9385582208633423 13.171609878540039 16.142961502075195
8647475119821031267 540.4585571289062 549.6678466796875 0.5478273034095764 0.45419183373451233 0.14955002069473267 0.0777280256152153 94.09342956542969 88.1391372680664
8647474690861171658 3831.08349609375 4753.41015625 0.9334266781806946 1.3689154386520386 0.8438047766685486 0.8360602259635925 137.14923095703125 142.20294189453125
8647475119820964867 3693.869140625 4146.10400390625 0.6983886957168579 0.8002914786338806 0.4647812843322754 0.3896164298057556 167.64352416992188 166.21693420410156
8647475119820965583 1374.0877685546875 1698.887451171875 0.5404564738273621 0.703951358795166 0.8741410970687866 0.9946521520614624 158.39547729492188 123.26460266113281
8647475119821030789 2970.688720703125 3535.207275390625 1.0040942430496216 1.4420552253723145 0.5987392663955688 0.5059286952018738 62.0833854675293 59.80417251586914
8647475119820964045 14861.6923828125 18453.033203125 0.6626675724983215 0.9111795425415039 0.8844819068908691 0.8593612313270569 43.6029052734375 43.88444137573242
8647475119820964920 3843.919677734375 4044.510009765625 0.48385748267173767 0.4255935251712799 0.6755046844482422 0.6693415641784668 169.64242553710938 169.75076293945312
8647475119820965179 1401.37158203125 1519.0718994140625 0.4834020733833313 0.45632246136665344 0.6252695918083191 0.7198137044906616 99.63317108154297 98.66020202636719
8647475119821029599 959.3573608398438 1119.188232421875 0.753006637096405 0.8940198421478271 0.5405564308166504 0.5839908719062805 100.91924285888672 93.70336151123047
8647475119821030114 1662.1192626953125 1767.7371826171875 0.6106258034706116 0.6161079406738281 0.533227264881134 0.4319477379322052 146.09030151367188 151.10374450683594
8647475119821030397 8270.240234375 9751.734375 0.9679714441299438 1.2595698833465576 0.47656336426734924 0.4188271760940552 1.9712971448898315 1.2677884101867676
8647475119821030452 1578.775146484375 1725.1700439453125 0.7542852163314819 0.8553686141967773 0.4194917678833008 0.3000412583351135 132.26229858398438 133.02552795410156
8647475119820966118 1410.4779052734375 1506.8431396484375 0.34694546461105347 0.34099718928337097 0.7219867706298828 0.6342064738273621 67.35726165771484 83.58638763427734
8647475119820965223 1034.37060546875 1084.279541015625 0.5937595963478088 0.568590521812439 0.6282832026481628 0.5473840236663818 43.08966064453125 44.34407424926758
8647475119821030404 3067.759033203125 3220.828857421875 0.5061220526695251 0.4574826657772064 0.6766684055328369 0.6796207427978516 96.30146789550781 100.17141723632812
8647475119820964612 1072.2908935546875 1259.755859375 1.0081268548965454 1.4190731048583984 0.5489490628242493 0.4519493877887726 50.104679107666016 49.9175910949707
8647475119821030405 2089.7841796875 2386.8349609375 0.6127107739448547 0.6829842925071716 0.7438144683837891 0.7799734473228455 54.953704833984375 48.66366958618164
8647475119821029548 10794.40625 11791.0947265625 0.5030146837234497 0.5025966167449951 0.8186980485916138 0.7905693054199219 108.10514831542969 105.94235229492188
8647475119821030888 1501.4896240234375 1597.217529296875 0.9127729535102844 0.9989882111549377 0.3481788635253906 0.24995285272598267 56.701942443847656 57.51384353637695
