,thresholds,expected_precision,expected_recall,actual_precision,actual_recall,expected_tp,expected_fp,expected_tn,expected_fn,expected_n_selected,actual_tp,actual_fp,actual_n_obj
50,0.51,0.8182325820848126,0.30436564650170944,0.5563173359451518,0.7791495198902606,835.4154663085938,185.58453369140625,177069.65625,1909.3603515625,1021.0,568,453,729
51,0.52,0.8261721203674623,0.2994930488286007,0.5688442211055277,0.7764060356652949,822.041259765625,172.95867919921875,177082.25,1922.7344970703125,995.0,566,429,729
52,0.53,0.8333014970944251,0.29509478110372533,0.5802469135802469,0.7736625514403292,809.9690551757812,162.03097534179688,177093.203125,1934.806884765625,972.0,564,408,729
53,0.54,0.8379836765078044,0.29217334892373337,0.587251828631139,0.7709190672153635,801.9503784179688,155.0496368408203,177100.1875,1942.8255615234375,957.0,562,395,729
54,0.55,0.8436077796359158,0.2886019752634655,0.5942492012779552,0.7654320987654321,792.147705078125,146.85227966308594,177108.375,1952.6280517578125,939.0,558,381,729
55,0.56,0.8521108125385485,0.2831287917852289,0.6041666666666666,0.7558299039780522,777.1250610351562,134.8749542236328,177120.34375,1967.6507568359375,912.0,551,361,729
56,0.5700000000000001,0.8559476725260416,0.2806614838512702,0.6111111111111112,0.7544581618655692,770.3529052734375,129.6470947265625,177125.578125,1974.423095703125,900.0,550,350,729
57,0.5800000000000001,0.8607201182909604,0.2775225877425884,0.6135593220338983,0.7448559670781894,761.7373046875,123.26273345947266,177131.96875,1983.03857421875,885.0,543,342,729
58,0.59,0.8651504253821038,0.2745382696994877,0.6222732491389208,0.7434842249657064,753.5460205078125,117.45403289794922,177137.765625,1991.2298583984375,871.0,542,329,729
59,0.6,0.868595708802689,0.27215056621234124,0.6290697674418605,0.7421124828532236,746.9923095703125,113.00770568847656,177142.21875,1997.7835693359375,860.0,541,319,729
60,0.61,0.8723267609218381,0.2695058330248156,0.6367924528301887,0.7407407407407407,739.7330932617188,108.26689147949219,177146.9375,2005.042724609375,848.0,540,308,729
61,0.62,0.8785537498584692,0.2650280275432692,0.6461352657004831,0.7338820301783264,727.4425048828125,100.55751037597656,177154.671875,2017.333251953125,828.0,535,293,729
62,0.63,0.8829330706772113,0.2618456235418466,0.6498771498771498,0.7256515775034293,718.70751953125,95.29242706298828,177159.9375,2026.0682373046875,814.0,529,285,729
63,0.64,0.8898125850793087,0.2567537860343089,0.6616161616161617,0.7187928669410151,704.7315673828125,87.26834869384766,177167.96875,2040.044189453125,792.0,524,268,729
64,0.65,0.8919869003781847,0.2551063470496575,0.6662420382165605,0.7174211248285323,700.209716796875,84.79022216796875,177170.453125,2044.5660400390625,785.0,523,262,729
65,0.66,0.8972624142964681,0.2510578623639733,0.6705729166666666,0.7064471879286695,689.0975341796875,78.90245819091797,177176.3125,2055.67822265625,768.0,515,253,729
66,0.67,0.9012542522506208,0.24790620640813857,0.6781456953642384,0.7023319615912208,680.4469604492188,74.55304718017578,177180.671875,2064.328857421875,755.0,512,243,729
67,0.68,0.9039641270369052,0.2456875582952833,0.6823056300268097,0.6982167352537723,674.3572387695312,71.64279174804688,177183.578125,2070.41845703125,746.0,509,237,729
68,0.6900000000000001,0.9093835851648352,0.2411968547136023,0.695054945054945,0.6941015089163237,662.03125,65.96869659423828,177189.25,2082.744384765625,728.0,506,222,729
69,0.7000000000000001,0.9139043050929172,0.23740144852588396,0.699859747545582,0.6844993141289437,651.61376953125,61.386226654052734,177193.84375,2093.162109375,713.0,499,214,729
70,0.7100000000000001,0.9186847965891768,0.2332880257582737,0.7073170731707317,0.6762688614540466,640.3233032226562,56.67671203613281,177198.546875,2104.452392578125,697.0,493,204,729
71,0.72,0.9231783959173387,0.22938399847295138,0.718475073313783,0.6721536351165981,629.607666015625,52.39231491088867,177202.828125,2115.168212890625,682.0,490,192,729
72,0.73,0.9279400249859234,0.2251579305217778,0.7252252252252253,0.6625514403292181,618.008056640625,47.9919548034668,177207.234375,2126.767822265625,666.0,483,183,729
73,0.74,0.932100073691526,0.22141306790011778,0.7331288343558282,0.6556927297668038,607.729248046875,44.27072525024414,177210.953125,2137.046630859375,652.0,478,174,729
74,0.75,0.9356134414672852,0.21815720320603732,0.740625,0.6502057613168725,598.7926025390625,41.20734405517578,177213.984375,2145.983154296875,640.0,474,166,729
75,0.76,0.938200985384063,0.21568421651153835,0.7496038034865293,0.6488340192043895,592.0048217773438,38.99517822265625,177216.234375,2152.77099609375,631.0,473,158,729
76,0.77,0.9412826045866935,0.2126203713891474,0.7532258064516129,0.6406035665294925,583.59521484375,36.40473937988281,177218.828125,2161.180419921875,620.0,467,153,729
77,0.78,0.9439914390689037,0.2097929996589535,0.759016393442623,0.635116598079561,575.8347778320312,34.16521072387695,177221.0625,2168.941162109375,610.0,463,147,729
78,0.79,0.948527086846543,0.20492622615298486,0.7622259696458684,0.6200274348422496,562.4765625,30.523387908935547,177224.703125,2182.29931640625,593.0,452,141,729
79,0.8,0.9517196156276894,0.20145509013593604,0.774526678141136,0.6172839506172839,552.9490966796875,28.05093765258789,177227.171875,2191.826904296875,581.0,450,131,729
80,0.81,0.9556054428693683,0.1970553256735107,0.7862190812720848,0.6104252400548696,540.8726806640625,25.12732696533203,177230.09375,2203.903076171875,566.0,445,121,729
81,0.8200000000000001,0.9584153733811936,0.1937938029734488,0.7891891891891892,0.6008230452674898,531.9205322265625,23.079408645629883,177232.140625,2212.855224609375,555.0,438,117,729
82,0.8300000000000001,0.9616076479978667,0.18988485027498195,0.7933579335793358,0.5898491083676269,521.1913452148438,20.808626174926758,177234.421875,2223.58447265625,542.0,430,112,729
83,0.8400000000000001,0.9637257645769817,0.18714308335510135,0.797373358348968,0.5829903978052127,513.6658325195312,19.33415412902832,177235.875,2231.110107421875,533.0,425,108,729
84,0.85,0.9657687121675215,0.18437310048686464,0.8015267175572519,0.5761316872427984,506.06280517578125,17.93716812133789,177237.28125,2238.712890625,524.0,420,104,729
85,0.86,0.9681379827607213,0.1809454947302675,0.8070175438596491,0.5679012345679012,496.65478515625,16.34518051147461,177238.875,2248.120849609375,513.0,414,99,729
86,0.87,0.9710767971489854,0.17654167550673935,0.8096192384769539,0.5541838134430727,484.56732177734375,14.43268871307373,177240.78125,2260.20849609375,499.0,404,95,729
87,0.88,0.9734273984936473,0.17271323905459698,0.8172484599589322,0.5459533607681756,474.05914306640625,12.940815925598145,177242.296875,2270.716796875,487.0,398,89,729
88,0.89,0.9756923956620066,0.16884945964851172,0.8252631578947368,0.5377229080932785,463.4538879394531,11.546144485473633,177243.671875,2281.32177734375,475.0,392,83,729
89,0.9,0.9783175261124321,0.16395731086000623,0.8304347826086956,0.52400548696845,450.02606201171875,9.973901748657227,177245.25,2294.749755859375,460.0,382,78,729
90,0.91,0.9796114896251037,0.16131896292022704,0.8362831858407079,0.5185185185185185,442.7843933105469,9.215621948242188,177246.03125,2301.991455078125,452.0,378,74,729
91,0.92,0.981702273294806,0.15665598082579274,0.8424657534246576,0.5061728395061729,429.985595703125,8.014419555664062,177247.21875,2314.79052734375,438.0,369,69,729
92,0.93,0.9837528887088135,0.15160708402281914,0.851063829787234,0.49382716049382713,416.1274719238281,6.872495174407959,177248.34375,2328.6484375,423.0,360,63,729
93,0.9400000000000001,0.9863989014280704,0.14410866435381225,0.8603491271820449,0.4732510288065844,395.54595947265625,5.4540557861328125,177249.765625,2349.229736328125,401.0,345,56,729
94,0.9500000000000001,0.9890389278017241,0.13584631031143857,0.8753315649867374,0.45267489711934156,372.86767578125,4.132259368896484,177251.09375,2371.908203125,377.0,330,47,729
95,0.9600000000000001,0.9914518703113903,0.12714738585134616,0.8920454545454546,0.43072702331961593,348.9910583496094,3.008976459503174,177252.21875,2395.78466796875,352.0,314,38,729
96,0.97,0.9939649119880629,0.11660576624953534,0.8975155279503105,0.39643347050754457,320.05670166015625,1.943300485610962,177253.28125,2424.71923828125,322.0,289,33,729
97,0.98,0.9959596194762135,0.10559123389695105,0.9106529209621993,0.3635116598079561,289.8242492675781,1.175774097442627,177254.03125,2454.951416015625,291.0,265,26,729
98,0.99,0.9977243314913617,0.08942085554757302,0.9146341463414634,0.30864197530864196,245.440185546875,0.55982506275177,177254.65625,2499.33544921875,246.0,225,21,729
