,thresholds,expected_precision,expected_recall,actual_precision,actual_recall,expected_tp,expected_fp,expected_tn,expected_fn,expected_n_selected,actual_tp,actual_fp,actual_n_obj
41,0.42000000000000004,0.827251651894457,0.5236459374340323,0.8003802281368821,0.5775034293552812,435.1343688964844,90.86563110351562,179078.15625,395.8362121582031,526.0,421,105,729
42,0.43,0.8310948113791087,0.521077889639536,0.8042226487523992,0.5747599451303155,433.0003967285156,87.99961853027344,179081.046875,397.9701843261719,521.0,419,102,729
43,0.44,0.8333816233749095,0.5195029843466452,0.806949806949807,0.5733882030178327,431.6916809082031,86.30829620361328,179082.71875,399.27886962890625,518.0,418,100,729
44,0.45,0.8409999336783341,0.5141312773869153,0.8090551181102362,0.5637860082304527,427.22796630859375,80.77204895019531,179088.265625,403.74261474609375,508.0,411,97,729
45,0.46,0.8463952831641405,0.5102996983684159,0.810379241516966,0.5569272976680384,424.0440368652344,76.95596313476562,179092.078125,406.9265441894531,501.0,406,95,729
46,0.47000000000000003,0.8479228354169276,0.5091798916334178,0.8096192384769539,0.5541838134430727,423.1134948730469,75.88650512695312,179093.140625,407.8570556640625,499.0,404,95,729
47,0.48000000000000004,0.8517126786081415,0.5063308771995285,0.8117408906882592,0.5500685871056241,420.7460632324219,73.25394439697266,179095.765625,410.2245178222656,494.0,401,93,729
48,0.49,0.8569607901132572,0.5022318835672369,0.8172484599589322,0.5459533607681756,417.33990478515625,69.66009521484375,179099.359375,413.6306457519531,487.0,398,89,729
49,0.5,0.8622543334960937,0.498070713830374,0.81875,0.5390946502057613,413.882080078125,66.11785888671875,179102.90625,417.08843994140625,480.0,393,87,729
50,0.51,0.8652318104976365,0.4956256953462017,0.8235294117647058,0.5377229080932785,411.850341796875,64.14962768554688,179104.890625,419.12017822265625,476.0,392,84,729
51,0.52,0.8659716154399671,0.49500733457775525,0.8252631578947368,0.5377229080932785,411.3365173339844,63.66347122192383,179105.359375,419.634033203125,475.0,392,83,729
52,0.53,0.8718062406944258,0.4899493900730182,0.828693790149893,0.5308641975308642,407.1335144042969,59.86646270751953,179109.15625,423.8370361328125,467.0,387,80,729
53,0.54,0.8769525942595109,0.48545424177035545,0.8304347826086956,0.52400548696845,403.398193359375,56.60181427001953,179112.4375,427.5723876953125,460.0,382,78,729
54,0.55,0.8776657337197031,0.484792820542502,0.8322440087145969,0.52400548696845,402.84857177734375,56.15143966674805,179112.875,428.12200927734375,459.0,382,77,729
55,0.56,0.8805182488410027,0.48212994822772165,0.832967032967033,0.5198902606310014,400.63580322265625,54.364227294921875,179114.671875,430.33477783203125,455.0,379,76,729
56,0.5700000000000001,0.8826161612451604,0.48009221262257595,0.8362831858407079,0.5185185185185185,398.9425048828125,53.05751419067383,179115.953125,432.028076171875,452.0,378,74,729
57,0.5800000000000001,0.8860585598870945,0.4766331934653348,0.8366890380313199,0.5130315500685871,396.06817626953125,50.93185043334961,179118.09375,434.9024353027344,447.0,374,73,729
58,0.59,0.8894811431746678,0.47312226050500195,0.8416289592760181,0.5102880658436214,393.1506652832031,48.849327087402344,179120.1875,437.81988525390625,442.0,372,70,729
59,0.6,0.8921664163946561,0.4702560210820411,0.8424657534246576,0.5061728395061729,390.7688903808594,47.23110580444336,179121.796875,440.2016296386719,438.0,369,69,729
60,0.61,0.8954751100606235,0.4666118530503454,0.8475750577367206,0.5034293552812071,387.74072265625,45.259281158447266,179123.796875,443.2298583984375,433.0,367,66,729
61,0.62,0.8994264267646735,0.4621765283742923,0.8477751756440282,0.49657064471879286,384.0550842285156,42.944908142089844,179126.0625,446.91546630859375,427.0,362,65,729
62,0.63,0.9013628689747937,0.4599175004517203,0.8514150943396226,0.49519890260631,382.1778564453125,41.82209396362305,179127.203125,448.7926025390625,424.0,361,63,729
63,0.64,0.9026220240299171,0.4583874770224057,0.8507109004739336,0.4924554183813443,380.906494140625,41.093502044677734,179127.9375,450.0640563964844,422.0,359,63,729
64,0.65,0.9076133396314539,0.4521844033636925,0.855072463768116,0.48559670781893005,375.7519226074219,38.2480354309082,179130.78125,455.2186279296875,414.0,354,60,729
65,0.66,0.9088296982848528,0.45060301529499003,0.8567961165048543,0.4842249657064472,374.4378356933594,37.562171936035156,179131.46875,456.53271484375,412.0,353,59,729
66,0.67,0.9142519664527761,0.4433894104217293,0.8560794044665012,0.4732510288065844,368.44354248046875,34.55644607543945,179134.46875,462.5270080566406,403.0,345,58,729
67,0.68,0.9166502223576519,0.44014007293555685,0.8646616541353384,0.4732510288065844,365.7434387207031,33.25657272338867,179135.765625,465.22711181640625,399.0,345,54,729
68,0.6900000000000001,0.9219916710486779,0.4327189754985862,0.8743589743589744,0.46776406035665297,359.5767517089844,30.423259735107422,179138.59375,471.39385986328125,390.0,341,49,729
69,0.7000000000000001,0.9255272547403971,0.42769560550414104,0.875,0.4609053497942387,355.4024658203125,28.59752655029297,179140.4375,475.568115234375,384.0,336,48,729
70,0.7100000000000001,0.929034117037657,0.42260811290273476,0.8756613756613757,0.4540466392318244,351.1748962402344,26.825103759765625,179142.203125,479.795654296875,378.0,331,47,729
71,0.72,0.9313133362142797,0.4191618607126272,0.8770053475935828,0.4499314128943759,348.3111877441406,25.688812255859375,179143.328125,482.659423828125,374.0,328,46,729
72,0.73,0.9330009193111944,0.4165530633167781,0.8840970350404312,0.4499314128943759,346.1433410644531,24.856660842895508,179144.171875,484.8272399902344,371.0,328,43,729
73,0.74,0.9373912968911415,0.4094886883193925,0.8870523415977961,0.44170096021947874,340.2730407714844,22.726943969726562,179146.3125,490.697509765625,363.0,322,41,729
74,0.75,0.9412003420711903,0.40322404837974934,0.8876404494382022,0.4334705075445816,335.06732177734375,20.932666778564453,179148.09375,495.90325927734375,356.0,316,40,729
75,0.76,0.9438277459212517,0.39867062770237965,0.8917378917378918,0.42935528120713307,331.2835388183594,19.716426849365234,179149.296875,499.6869812011719,351.0,313,38,729
76,0.77,0.9475042653638263,0.392241885231922,0.8982558139534884,0.42386831275720166,325.94146728515625,18.058563232421875,179150.96875,505.02911376953125,344.0,309,35,729
77,0.78,0.9500270607197179,0.38756990049264317,0.8967551622418879,0.4170096021947874,322.0591735839844,16.940814971923828,179152.078125,508.911376953125,339.0,304,35,729
78,0.79,0.9535295417509884,0.38096633828564386,0.8975903614457831,0.40877914951989025,316.5718078613281,15.428181648254395,179153.625,514.3987426757812,332.0,298,34,729
79,0.8,0.9569493689903846,0.37427142670578734,0.8984615384615384,0.40054869684499317,311.008544921875,13.99146842956543,179155.03125,519.9620361328125,325.0,292,33,729
80,0.81,0.9583747816381988,0.3713689590500566,0.8975155279503105,0.39643347050754457,308.5966796875,13.40333366394043,179155.609375,522.3739013671875,322.0,289,33,729
81,0.8200000000000001,0.9616001674107143,0.3645183832500087,0.9015873015873016,0.3895747599451303,302.904052734375,12.095965385437012,179156.9375,528.0665283203125,315.0,284,31,729
82,0.8300000000000001,0.9633725279780446,0.3605529173176059,0.9067524115755627,0.3868312757201646,299.6088562011719,11.391130447387695,179157.640625,531.3616943359375,311.0,282,29,729
83,0.8400000000000001,0.9646516279740767,0.3575490144915156,0.9058441558441559,0.38271604938271603,297.1127014160156,10.88729190826416,179158.140625,533.8578491210938,308.0,279,29,729
84,0.85,0.9674363247183866,0.3504315672358892,0.9069767441860465,0.37448559670781895,291.1983337402344,9.80167007446289,179159.21875,539.7722778320312,301.0,273,28,729
85,0.86,0.9693024094040329,0.3452752008300488,0.9087837837837838,0.36899862825788754,286.91351318359375,9.086499214172363,179159.953125,544.0570068359375,296.0,269,27,729
86,0.87,0.9722044203016493,0.3369492006461876,0.9097222222222222,0.35939643347050754,279.994873046875,8.005126953125,179161.03125,550.9757080078125,288.0,262,26,729
87,0.88,0.9722044203016493,0.3369492006461876,0.9097222222222222,0.35939643347050754,279.994873046875,8.005126953125,179161.03125,550.9757080078125,288.0,262,26,729
88,0.89,0.9734398210552376,0.33269159677672994,0.9084507042253521,0.35390946502057613,276.4569091796875,7.543065547943115,179161.484375,554.5136108398438,284.0,258,26,729
89,0.9,0.9771404195975554,0.3186695892107765,0.915129151291513,0.3401920438957476,264.8050537109375,6.1949639320373535,179162.8125,566.16552734375,271.0,248,23,729
90,0.91,0.9785056436868539,0.3132271066074073,0.9172932330827067,0.3347050754458162,260.2825012207031,5.7175068855285645,179163.3125,570.6880493164062,266.0,244,22,729
91,0.92,0.9809273481369019,0.3021977144204854,0.9140625,0.32098765432098764,251.11740112304688,4.882587909698486,179164.140625,579.8531494140625,256.0,234,22,729
92,0.93,0.9834700603874362,0.2899623393863722,0.9142857142857143,0.30727023319615915,240.95016479492188,4.049849510192871,179164.96875,590.0203857421875,245.0,224,21,729
93,0.9400000000000001,0.984680814224307,0.28320945242583495,0.9246861924686193,0.30315500685871055,235.33871459960938,3.661283493041992,179165.359375,595.6318359375,239.0,221,18,729
94,0.9500000000000001,0.986815532398644,0.26957287667576957,0.920704845814978,0.28669410150891633,224.0071258544922,2.992887258529663,179166.03125,606.9634399414062,227.0,209,18,729
95,0.9600000000000001,0.9893717447916667,0.250030592108984,0.9142857142857143,0.26337448559670784,207.76806640625,2.2319345474243164,179166.78125,623.2025146484375,210.0,192,18,729
96,0.97,0.9912032689803686,0.2326010679033567,0.9076923076923077,0.24279835390946503,193.28463745117188,1.715356469154358,179167.3125,637.6859130859375,195.0,177,18,729
97,0.98,0.9937413381245321,0.19971201549745618,0.9101796407185628,0.2085048010973937,165.95480346679688,1.0451931953430176,179168.0,665.0157470703125,167.0,152,15,729
98,0.99,0.9967201538085938,0.14993313025816224,0.92,0.15775034293552812,124.59001922607422,0.409984290599823,179168.625,706.3805541992188,125.0,115,10,729
